text_a,text_b,label
"tempatnya , harga , dan pelayanan sesuai dengan harga .",tempatnya-sesuai,1
"tempatnya , harga , dan pelayanan sesuai dengan harga .",harga-sesuai,1
"tempatnya , harga , dan pelayanan sesuai dengan harga .",pelayanan-sesuai,1
pembuangan air di kamar mandi tersumbat .,pembuangan air-tersumbat,1
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",servicenya-bagus sekali,1
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",servicenya-bersih,0
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",servicenya-nyaman,0
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",servicenya-luas,0
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",tempat-bagus sekali,0
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",tempat-bersih,1
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",tempat-nyaman,1
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",tempat-luas,1
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",kolam renangnya-bagus sekali,0
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",kolam renangnya-nyaman,0
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",kolam renangnya-luas,0
"servicenya bagus sekali , tempat bersih , nyaman luas , cocok untuk keluarga , kolam renangnya juga bersih .",kolam renangnya-bersih,1
"nyaman , ramah petugasnya .",petugasnya-ramah,1
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",tempat-bagus,1
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",tempat-tidak jelimet,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",tempat-tenang,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",tempat-bersih,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",tempat-adem,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",tempat-luar biasa,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",lokasi-bagus,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",lokasi-tidak jelimet,1
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",lokasi-tenang,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",lokasi-bersih,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",lokasi-adem,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",lokasi-luar biasa,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",kamar-bagus,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",kamar-tidak jelimet,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",kamar-tenang,1
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",kamar-bersih,1
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",kamar-adem,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",kamar-luar biasa,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",ac-bagus,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",ac-tidak jelimet,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",ac-tenang,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",ac-bersih,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",ac-adem,1
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",ac-luar biasa,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",air hangatnya-bagus,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",air hangatnya-tidak jelimet,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",air hangatnya-tenang,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",air hangatnya-bersih,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",air hangatnya-adem,0
"tempat menginap yang bagus , lokasi tidak jelimet , tidak susah cari makan , banyak gojek , gampang kemanakemana , kondisi kamar tenang , bersih , ac adem , air hangatnya luar biasa . recommended deh sama tempat ini .",air hangatnya-luar biasa,1
"pelayanan memuaskan , cuma air hangatnya tidak jalan .",pelayanan-memuaskan,1
"pelayanan memuaskan , cuma air hangatnya tidak jalan .",pelayanan-tidak jalan,0
"pelayanan memuaskan , cuma air hangatnya tidak jalan .",air hangatnya-memuaskan,0
"pelayanan memuaskan , cuma air hangatnya tidak jalan .",air hangatnya-tidak jalan,1
"saya sudah beberapa kali tidur di hotel yang harganya 200rb'an tetapi hotel ini yang benarbenar buat tamu nya bisa buat betah di ruangan saya ada kulkas kecil jadi tambah jatuh cinta saya , kalau kurang nya sih cuma ac nya tidak full dingin dan lampu tidur di atas kasur tidak bisa di hidupkan tetapi jujur ini hotel mulai sekarang jadi langganan saya tia bulan bobo disini .",ac nya-tidak full dingin,1
"saya sudah beberapa kali tidur di hotel yang harganya 200rb'an tetapi hotel ini yang benarbenar buat tamu nya bisa buat betah di ruangan saya ada kulkas kecil jadi tambah jatuh cinta saya , kalau kurang nya sih cuma ac nya tidak full dingin dan lampu tidur di atas kasur tidak bisa di hidupkan tetapi jujur ini hotel mulai sekarang jadi langganan saya tia bulan bobo disini .",ac nya-tidak bisa di hidupkan,0
"saya sudah beberapa kali tidur di hotel yang harganya 200rb'an tetapi hotel ini yang benarbenar buat tamu nya bisa buat betah di ruangan saya ada kulkas kecil jadi tambah jatuh cinta saya , kalau kurang nya sih cuma ac nya tidak full dingin dan lampu tidur di atas kasur tidak bisa di hidupkan tetapi jujur ini hotel mulai sekarang jadi langganan saya tia bulan bobo disini .",lampu tidur-tidak full dingin,0
"saya sudah beberapa kali tidur di hotel yang harganya 200rb'an tetapi hotel ini yang benarbenar buat tamu nya bisa buat betah di ruangan saya ada kulkas kecil jadi tambah jatuh cinta saya , kalau kurang nya sih cuma ac nya tidak full dingin dan lampu tidur di atas kasur tidak bisa di hidupkan tetapi jujur ini hotel mulai sekarang jadi langganan saya tia bulan bobo disini .",lampu tidur-tidak bisa di hidupkan,1
hotel di pusat kota dan kamarnya bersih .,kamarnya-bersih,1
kolam bernang tidak bisa digunain . pokonya kecewa banget .,kolam-tidak bisa digunain,1
"kamar yang dikasih terlalu jauh , jadi lelah turun naik tangga . harga cucokk mehong kok .",kamar-jauh,1
"kamar yang dikasih terlalu jauh , jadi lelah turun naik tangga . harga cucokk mehong kok .",kamar-cucokk,0
"kamar yang dikasih terlalu jauh , jadi lelah turun naik tangga . harga cucokk mehong kok .",harga-jauh,0
"kamar yang dikasih terlalu jauh , jadi lelah turun naik tangga . harga cucokk mehong kok .",harga-cucokk,1
sering padam nyala listriknya .,listriknya-sering padam nyala,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar-rapi,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar-bersih,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar-bagus,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar-lengkap,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar-terawat,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",tv-rapi,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",tv-bersih,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",tv-bagus,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",tv-lengkap,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",tv-terawat,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",fasilitas-rapi,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",fasilitas-bersih,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",fasilitas-bagus,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",fasilitas-lengkap,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",fasilitas-terawat,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar mandi-bagus,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar mandi-rapi,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar mandi-bersih,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar mandi-lengkap,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",kamar mandi-terawat,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",handuk-rapi,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",handuk-bagus,0
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",handuk-lengkap,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",handuk-bersih,1
"kamar rapi , bersih , tv bagus , fasilitas bagus kamar mandi rapi , bersih , handuk lengkap bersih , terawat .",handuk-terawat,1
air wc sendat . air sedikit handuk tidak standar hotel .,air wc-sendat,1
air wc sendat . air sedikit handuk tidak standar hotel .,air wc-sedikit,0
air wc sendat . air sedikit handuk tidak standar hotel .,air wc-tidak standar,0
air wc sendat . air sedikit handuk tidak standar hotel .,air-sendat,0
air wc sendat . air sedikit handuk tidak standar hotel .,air-sedikit,1
air wc sendat . air sedikit handuk tidak standar hotel .,air-tidak standar,0
air wc sendat . air sedikit handuk tidak standar hotel .,handuk-sendat,0
air wc sendat . air sedikit handuk tidak standar hotel .,handuk-sedikit,0
air wc sendat . air sedikit handuk tidak standar hotel .,handuk-tidak standar,1
sangat bagus dan bersih seperti di gambar .,,1
tidak ada lift sehingga susah untuk orang tua karena harus naik turun tangga .,lift-tidak ada,1
cukup bagus kalau cuma untuk dipakai tidur . kalau dipakai berlama lama agak kurang nyaman saja . he . overall oke lah . bersih .,overall-oke,1
"airnya kecil , tempatnya jorok , bau , kotor , seprai dan sarung bantalnya seperti tidak diganti , tidak ada tempat parkir - not recomended - .",airnya-kecil,1
"airnya kecil , tempatnya jorok , bau , kotor , seprai dan sarung bantalnya seperti tidak diganti , tidak ada tempat parkir - not recomended - .",airnya-jorok,0
