input,output,se_order,paradigm
"During the course of the past 3 months , the chef and staff changed and it was not for the better .","( chef , food quality , changed , negative ) ; ( staff , service general , changed , negative )",acos,extraction
"The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served .","( service , service general , terrible , negative )",acos,extraction
You can not go wrong with this place .,"( place , restaurant general , wrong , positive )",acos,extraction
"We love the food , drinks , and atmosphere !","( food , food quality , love , positive ) ; ( drinks , drinks quality , love , positive ) ; ( atmosphere , ambience general , love , positive )",acos,extraction
The waitress was not attentive at all .,"( waitress , service general , not attentive , negative )",acos,extraction
"So , I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again , but the spinach was so undercooked that I just could not bite through it .","( spinach , food quality , undercooked , negative )",acos,extraction
The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price .,"( lobster sandwich , food quality , good , positive ) ; ( lobster sandwich , food prices , not nearly enough to warrant that price , negative )",acos,extraction
The dining room is quietly elegant with no music to shout over - - how refreshing !,"( dining room , ambience general , elegant , positive ) ; ( dining room , ambience general , refreshing , positive )",acos,extraction
Highly recommended to all !,"( NULL , restaurant general , recommended , positive )",acos,extraction
Me and my girls will definitely go back .,"( NULL , restaurant general , go back , positive )",acos,extraction
I have never before eaten 40 pieces of relatively good nigiri .,"( nigiri , food quality , good , neutral )",acos,extraction
The food tasted very good .,"( food , food quality , good , positive )",acos,extraction
This is a fun restaurant to go to .,"( restaurant , restaurant general , fun , positive )",acos,extraction
bottles of wine are cheap and good .,"( bottles of wine , drinks prices , cheap , positive ) ; ( bottles of wine , drinks quality , good , positive )",acos,extraction
Great sake !,"( sake , drinks quality , Great , positive )",acos,extraction
Good food : my favorite is the seafood spaghetti .,"( food , food quality , Good , positive ) ; ( seafood spaghetti , food quality , favorite , positive )",acos,extraction
The prices were CHEAP compared to the quality of service and food .,"( NULL , restaurant prices , CHEAP , positive )",acos,extraction
The server was really cool and served us our food and drinks with a smile .,"( server , service general , cool , positive )",acos,extraction
The staff was the friendliest that have seen in New York .,"( staff , service general , friendliest , positive )",acos,extraction
Tiny dessert was $ 8 . 00 . . . just plain overpriced for what it is .,"( dessert , food quality , plain , negative ) ; ( dessert , food style_options , Tiny , negative ) ; ( dessert , food prices , overpriced , negative )",acos,extraction
The pizza was great .,"( pizza , food quality , great , positive )",acos,extraction
"The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad .","( live jazz band , ambience general , taken , positive ) ; ( atmosphere , ambience general , taken , positive )",acos,extraction
The boths are not as small as some of the reviews make them out to look they ' re perfect for 2 people .,"( boths , ambience general , not as small , positive )",acos,extraction
I would highly recommand requesting a table by the window .,"( table by the window , location general , recommand , positive )",acos,extraction
The food was mediocre at best but it was the horrible service that made me vow never to go back .,"( food , food quality , mediocre , negative ) ; ( service , service general , horrible , negative )",acos,extraction
I will be going back and heartily recommend it !,"( NULL , restaurant general , going back , positive ) ; ( NULL , restaurant general , heartily recommend , positive )",acos,extraction
"The chicken pot pie is exceptional , the cheeseburger huge and delictable , and the service professional wan warm .","( chicken pot pie , food quality , exceptional , positive ) ; ( cheeseburger , food style_options , huge , positive ) ; ( cheeseburger , food quality , delictable , positive ) ; ( service , service general , professional , positive ) ; ( service , service general , warm , positive )",acos,extraction
I have been going there since it opened and I ca n ' t get enough .,"( NULL , restaurant general , ca n ' t get enough , positive )",acos,extraction
"oh speaking of bathroom , the mens bathroom was disgusting .","( mens bathroom , ambience general , disgusting , negative )",acos,extraction
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went .,"( Food , food quality , good , positive ) ; ( view of the new york city skiline , location general , terrific , positive )",acos,extraction
"If you do n ' t mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .","( fish , food quality , low quality , negative ) ; ( staff , service general , unfriendly , negative ) ; ( sushi chef , restaurant miscellaneous , miserable , negative )",acos,extraction
THe Pizza and wine were excellent - - the service too - - but what really MADE this place was the backyard dining area .,"( Pizza , food quality , excellent , positive ) ; ( wine , drinks quality , excellent , positive ) ; ( service , service general , excellent , positive )",acos,extraction
